X,X_lower,X_upper,Y,Y_lower,Y_upper,Y_pred,Y_reg_lower,Y_reg_upper
0.0025722543352601156,0.0024436416184971097,0.0027008670520231215,508.340050377834,482.9230478589423,533.7570528967258,511.9645375433535,473.6760690791831,547.1407748652139
0.0025722543352601156,0.0024436416184971097,0.0027008670520231215,508.340050377834,482.9230478589423,533.7570528967258,511.9645375433535,473.6760690791831,547.1407748652139
0.0025722543352601156,0.0024436416184971097,0.0027008670520231215,508.340050377834,482.9230478589423,533.7570528967258,511.9645375433535,473.6760690791831,547.1407748652139
0.0025722543352601156,0.0024436416184971097,0.0027008670520231215,508.340050377834,482.9230478589423,533.7570528967258,511.9645375433535,473.6760690791831,547.1407748652139
0.0025722543352601156,0.0024436416184971097,0.0027008670520231215,508.340050377834,482.9230478589423,533.7570528967258,511.9645375433535,473.6760690791831,547.1407748652139
0.0025722543352601156,0.0024436416184971097,0.0027008670520231215,508.340050377834,482.9230478589423,533.7570528967258,511.9645375433535,473.6760690791831,547.1407748652139
0.0025722543352601156,0.0024436416184971097,0.0027008670520231215,508.340050377834,482.9230478589423,533.7570528967258,511.9645375433535,473.6760690791831,547.1407748652139
0.0025722543352601156,0.0024436416184971097,0.0027008670520231215,508.340050377834,482.9230478589423,533.7570528967258,511.9645375433535,473.6760690791831,547.1407748652139
0.0025722543352601156,0.0024436416184971097,0.0027008670520231215,508.340050377834,482.9230478589423,533.7570528967258,511.9645375433535,473.6760690791831,547.1407748652139
0.0025722543352601156,0.0024436416184971097,0.0027008670520231215,508.340050377834,482.9230478589423,533.7570528967258,511.9645375433535,473.6760690791831,547.1407748652139
0.0026249999999999997,0.0024937499999999994,0.00275625,497.702506063056,472.81738075990313,522.5876313662088,511.0606551020062,472.81738075990313,546.1916983017992
0.0026249999999999997,0.0024937499999999994,0.00275625,497.702506063056,472.81738075990313,522.5876313662088,511.0606551020062,472.81738075990313,546.1916983017992
0.0026249999999999997,0.0024937499999999994,0.00275625,497.702506063056,472.81738075990313,522.5876313662088,511.0606551020062,472.81738075990313,546.1916983017992
0.0026249999999999997,0.0024937499999999994,0.00275625,497.702506063056,472.81738075990313,522.5876313662088,511.0606551020062,472.81738075990313,546.1916983017992
0.0026249999999999997,0.0024937499999999994,0.00275625,497.702506063056,472.81738075990313,522.5876313662088,511.0606551020062,472.81738075990313,546.1916983017992
0.0026249999999999997,0.0024937499999999994,0.00275625,497.702506063056,472.81738075990313,522.5876313662088,511.0606551020062,472.81738075990313,546.1916983017992
0.0026249999999999997,0.0024937499999999994,0.00275625,497.702506063056,472.81738075990313,522.5876313662088,511.0606551020062,472.81738075990313,546.1916983017992
0.0026249999999999997,0.0024937499999999994,0.00275625,497.702506063056,472.81738075990313,522.5876313662088,511.0606551020062,472.81738075990313,546.1916983017992
0.0026249999999999997,0.0024937499999999994,0.00275625,497.702506063056,472.81738075990313,522.5876313662088,511.0606551020062,472.81738075990313,546.1916983017992
0.0026249999999999997,0.0024937499999999994,0.00275625,497.702506063056,472.81738075990313,522.5876313662088,511.0606551020062,472.81738075990313,546.1916983017992
0.00282,0.002679,0.002961,514.104029990628,488.39882849109654,539.8092314901594,507.7190140982964,469.64282180637883,542.6829752479039
0.00282,0.002679,0.002961,514.104029990628,488.39882849109654,539.8092314901594,507.7190140982964,469.64282180637883,542.6829752479039
0.00282,0.002679,0.002961,514.104029990628,488.39882849109654,539.8092314901594,507.7190140982964,469.64282180637883,542.6829752479039
0.00282,0.002679,0.002961,514.104029990628,488.39882849109654,539.8092314901594,507.7190140982964,469.64282180637883,542.6829752479039
0.00282,0.002679,0.002961,514.104029990628,488.39882849109654,539.8092314901594,507.7190140982964,469.64282180637883,542.6829752479039
0.00282,0.002679,0.002961,514.104029990628,488.39882849109654,539.8092314901594,507.7190140982964,469.64282180637883,542.6829752479039
0.00282,0.002679,0.002961,514.104029990628,488.39882849109654,539.8092314901594,507.7190140982964,469.64282180637883,542.6829752479039
0.00282,0.002679,0.002961,514.104029990628,488.39882849109654,539.8092314901594,507.7190140982964,469.64282180637883,542.6829752479039
0.00282,0.002679,0.002961,514.104029990628,488.39882849109654,539.8092314901594,507.7190140982964,469.64282180637883,542.6829752479039
0.00282,0.002679,0.002961,514.104029990628,488.39882849109654,539.8092314901594,507.7190140982964,469.64282180637883,542.6829752479039
0.00282,0.002679,0.002961,514.104029990628,488.39882849109654,539.8092314901594,507.7190140982964,469.64282180637883,542.6829752479039
0.002369077306733167,0.0022506234413965085,0.0024875311720698253,518.558636819245,492.63070497828267,544.4865686602072,515.4463051820077,476.9837483359046,550.7966308858007
0.002369077306733167,0.0022506234413965085,0.0024875311720698253,518.558636819245,492.63070497828267,544.4865686602072,515.4463051820077,476.9837483359046,550.7966308858007
0.002369077306733167,0.0022506234413965085,0.0024875311720698253,518.558636819245,492.63070497828267,544.4865686602072,515.4463051820077,476.9837483359046,550.7966308858007
0.002369077306733167,0.0022506234413965085,0.0024875311720698253,518.558636819245,492.63070497828267,544.4865686602072,515.4463051820077,476.9837483359046,550.7966308858007
0.002369077306733167,0.0022506234413965085,0.0024875311720698253,518.558636819245,492.63070497828267,544.4865686602072,515.4463051820077,476.9837483359046,550.7966308858007
0.002369077306733167,0.0022506234413965085,0.0024875311720698253,518.558636819245,492.63070497828267,544.4865686602072,515.4463051820077,476.9837483359046,550.7966308858007
0.002369077306733167,0.0022506234413965085,0.0024875311720698253,518.558636819245,492.63070497828267,544.4865686602072,515.4463051820077,476.9837483359046,550.7966308858007
0.002369077306733167,0.0022506234413965085,0.0024875311720698253,518.558636819245,492.63070497828267,544.4865686602072,515.4463051820077,476.9837483359046,550.7966308858007
0.002369077306733167,0.0022506234413965085,0.0024875311720698253,518.558636819245,492.63070497828267,544.4865686602072,515.4463051820077,476.9837483359046,550.7966308858007
0.002369077306733167,0.0022506234413965085,0.0024875311720698253,518.558636819245,492.63070497828267,544.4865686602072,515.4463051820077,476.9837483359046,550.7966308858007
0.002369077306733167,0.0022506234413965085,0.0024875311720698253,518.558636819245,492.63070497828267,544.4865686602072,515.4463051820077,476.9837483359046,550.7966308858007
0.0023817567567567567,0.0022626689189189186,0.002500844594594595,524.350936967632,498.1333901192504,550.5684838160137,515.229022258401,476.7773295584782,550.5684838160137
0.0023817567567567567,0.0022626689189189186,0.002500844594594595,524.350936967632,498.1333901192504,550.5684838160137,515.229022258401,476.7773295584782,550.5684838160137
0.0023817567567567567,0.0022626689189189186,0.002500844594594595,524.350936967632,498.1333901192504,550.5684838160137,515.229022258401,476.7773295584782,550.5684838160137
0.0023817567567567567,0.0022626689189189186,0.002500844594594595,524.350936967632,498.1333901192504,550.5684838160137,515.229022258401,476.7773295584782,550.5684838160137
0.0023817567567567567,0.0022626689189189186,0.002500844594594595,524.350936967632,498.1333901192504,550.5684838160137,515.229022258401,476.7773295584782,550.5684838160137
0.0023817567567567567,0.0022626689189189186,0.002500844594594595,524.350936967632,498.1333901192504,550.5684838160137,515.229022258401,476.7773295584782,550.5684838160137
0.0023817567567567567,0.0022626689189189186,0.002500844594594595,524.350936967632,498.1333901192504,550.5684838160137,515.229022258401,476.7773295584782,550.5684838160137
0.0023817567567567567,0.0022626689189189186,0.002500844594594595,524.350936967632,498.1333901192504,550.5684838160137,515.229022258401,476.7773295584782,550.5684838160137
0.0023817567567567567,0.0022626689189189186,0.002500844594594595,524.350936967632,498.1333901192504,550.5684838160137,515.229022258401,476.7773295584782,550.5684838160137
0.0023817567567567567,0.0022626689189189186,0.002500844594594595,524.350936967632,498.1333901192504,550.5684838160137,515.229022258401,476.7773295584782,550.5684838160137
0.0020317919075144505,0.0019302023121387278,0.0021333815028901732,518.875,492.93125,544.81875,521.2262370793507,482.4746836383804,556.865559378011
0.0020317919075144505,0.0019302023121387278,0.0021333815028901732,518.875,492.93125,544.81875,521.2262370793507,482.4746836383804,556.865559378011
0.0020317919075144505,0.0019302023121387278,0.0021333815028901732,518.875,492.93125,544.81875,521.2262370793507,482.4746836383804,556.865559378011
0.0020317919075144505,0.0019302023121387278,0.0021333815028901732,518.875,492.93125,544.81875,521.2262370793507,482.4746836383804,556.865559378011
0.0020317919075144505,0.0019302023121387278,0.0021333815028901732,518.875,492.93125,544.81875,521.2262370793507,482.4746836383804,556.865559378011
0.0020317919075144505,0.0019302023121387278,0.0021333815028901732,518.875,492.93125,544.81875,521.2262370793507,482.4746836383804,556.865559378011
0.0020317919075144505,0.0019302023121387278,0.0021333815028901732,518.875,492.93125,544.81875,521.2262370793507,482.4746836383804,556.865559378011
0.0020317919075144505,0.0019302023121387278,0.0021333815028901732,518.875,492.93125,544.81875,521.2262370793507,482.4746836383804,556.865559378011
0.0020317919075144505,0.0019302023121387278,0.0021333815028901732,518.875,492.93125,544.81875,521.2262370793507,482.4746836383804,556.865559378011
0.0020317919075144505,0.0019302023121387278,0.0021333815028901732,518.875,492.93125,544.81875,521.2262370793507,482.4746836383804,556.865559378011
0.0020317919075144505,0.0019302023121387278,0.0021333815028901732,518.875,492.93125,544.81875,521.2262370793507,482.4746836383804,556.865559378011
